760872960,7740,3.6127
762347520,7755,3.5495
763822080,7770,3.8715
765296640,7785,3.9188
766771200,7800,3.4535
768245760,7815,3.7929
769720320,7830,3.7585
771194880,7845,3.7543
772669440,7860,3.9650
774144000,7875,3.6827
775618560,7890,3.5148
777093120,7905,3.5094
778567680,7920,3.9019
780042240,7935,4.0707
781516800,7950,3.5952
782991360,7965,3.2967
784465920,7980,3.8010
785940480,7995,3.7625
787415040,8010,3.9387
788889600,8025,3.5162
790364160,8040,3.5764
791838720,8055,4.1918
793313280,8070,3.6403
794787840,8085,3.6216
796262400,8100,3.7378
797736960,8115,3.3410
799211520,8130,3.7412
800686080,8145,3.5761
802160640,8160,3.6561
803635200,8175,3.5661
805109760,8190,3.5379
806584320,8205,3.7520
808058880,8220,3.6458
809533440,8235,3.7865
811008000,8250,3.6741
812482560,8265,3.7539
813957120,8280,3.7289
815431680,8295,3.2567
816906240,8310,3.6019
818380800,8325,3.9237
819855360,8340,3.5061
821329920,8355,3.5150
822804480,8370,3.7323
824279040,8385,3.5713
825753600,8400,3.6002
827228160,8415,3.8649
828702720,8430,3.5075
830177280,8445,3.7400
831651840,8460,3.7035
833126400,8475,3.7620
834600960,8490,3.5810
836075520,8505,3.4930
837550080,8520,3.6846
839024640,8535,3.5384
840499200,8550,3.6802
841973760,8565,3.6595
843448320,8580,3.8010
844922880,8595,3.5305
846397440,8610,3.7958
847872000,8625,3.9436
849346560,8640,3.4925
850821120,8655,3.6332
852295680,8670,3.1960
853770240,8685,3.5798
855244800,8700,3.4790
856719360,8715,3.9267
858193920,8730,3.7544
859668480,8745,3.6400
861143040,8760,3.8314
862617600,8775,3.7255
